"","name","abrev","country","PubID","affiliation","year","country_study","Journal","Jour_country","Jour_continent"
"1834","Solano-Ulate, D","DSUT","Costa Rica",24,"Latin America",2020,"Costa Rica","Revista de Biologia Tropical","Costa Rica","Latin America"
"1835","Grueso-Gilaberth, RN","RNGG","Colombia",25,"Latin America",2020,"Colombia","Annals of the Entomological Society of America","United States","North America"
"1836","Jaramillo-Timaran, KS","KSJT","Colombia",25,"Latin America",2020,"Colombia","Annals of the Entomological Society of America","United States","North America"
"1837","Ospina-Perez, EM","EMOP","Colombia",25,"Latin America",2020,"Colombia","Annals of the Entomological Society of America","United States","North America"
"1838","Richardi, VS","VSR","Brazil",25,"Latin America",2020,"Colombia","Annals of the Entomological Society of America","United States","North America"
"1839","Ossa-Lopez, PA","PAOL","Colombia",25,"Latin America",2020,"Colombia","Annals of the Entomological Society of America","United States","North America"
"1840","Rivera-Paez, FA","FARP","Colombia",25,"Latin America",2020,"Colombia","Annals of the Entomological Society of America","United States","North America"
"1841","Moreno, LAS","LASM","Brazil",33,"Latin America",2020,"Brazil","Zootaxa","New Zealand","Oceania"
"1842","Desiderio, GR","GRD","Brazil",33,"Latin America",2020,"Brazil","Zootaxa","New Zealand","Oceania"
"1843","De Souza, WRM","WRMS","Brazil",33,"Latin America",2020,"Brazil","Zootaxa","New Zealand","Oceania"
"1844","Lima, LRC","LRCL","Brazil",33,"Latin America",2020,"Brazil","Zootaxa","New Zealand","Oceania"
"1845","De Leon, LF","LFL","USA",34,"North America",2020,"Panama","PLOS ONE","United States","North America"
"1846","Cornejo, A","ACO","Panama",34,"Latin America",2020,"Panama","PLOS ONE","United States","North America"
"1847","Gavilan, RG","RGG","Peru",34,"Latin America",2020,"Panama","PLOS ONE","United States","North America"
"1848","Aguilar, C","CELAGUIL","Panama",34,"Latin America",2020,"Panama","PLOS ONE","United States","North America"
"1849","Santos, EP","EPSA","Brazil",35,"Latin America",2020,"Brazil","Journal of Applied Ecology","United Kingdom","Europe"
"1850","Wagner, HH","HHWG","Canada",35,"North America",2020,"Brazil","Journal of Applied Ecology","United Kingdom","Europe"
"1851","Ferraz, SFB","SFBF","Brazil",35,"Latin America",2020,"Brazil","Journal of Applied Ecology","United Kingdom","Europe"
"1852","Siqueira, T","TSQU","Brazil",35,"Latin America",2020,"Brazil","Journal of Applied Ecology","United Kingdom","Europe"
"1853","Lemes da Silva, AL","ALLS","Brazil",37,"Latin America",2020,"Brazil","Austral Ecology","Australia","Oceania"
"1854","Lemes, WP","WPL","Brazil",37,"Latin America",2020,"Brazil","Austral Ecology","Australia","Oceania"
"1855","Andriotti, J","JEA","Brazil",37,"Latin America",2020,"Brazil","Austral Ecology","Australia","Oceania"
"1856","Petrucio, MM","MMPE","Brazil",37,"Latin America",2020,"Brazil","Austral Ecology","Australia","Oceania"
"1857","Feio, MJ","MJF","Portugal",37,"Europe",2020,"Brazil","Austral Ecology","Australia","Oceania"
"1858","Santos, JS","JSSA","Brazil",38,"Latin America",2020,"Brazil","Biodiversity Data Journal","Bulgaria","Europe"
"1859","Wolff, LL","LLWF","Brazil",38,"Latin America",2020,"Brazil","Biodiversity Data Journal","Bulgaria","Europe"
"1860","Baldan, LT","LTB","Brazil",38,"Latin America",2020,"Brazil","Biodiversity Data Journal","Bulgaria","Europe"
"1861","Bittencourt Guimaraes, AT","ATBG","Brazil",38,"Latin America",2020,"Brazil","Biodiversity Data Journal","Bulgaria","Europe"
"1862","Moura, LP","LPMO","Brazil",39,"Latin America",2020,"Brazil","International Journal of Odonatology","Germany","Europe"
"1863","Marques Couceiro, SR","SRMC","Brazil",39,"Latin America",2020,"Brazil","International Journal of Odonatology","Germany","Europe"
"1864","Juen, L","LEAJUEN","Brazil",39,"Latin America",2020,"Brazil","International Journal of Odonatology","Germany","Europe"
"1865","Veras, DS","DSVS","Brazil",39,"Latin America",2020,"Brazil","International Journal of Odonatology","Germany","Europe"
"1866","Cordoba-Ariza, G","GCA","Colombia",41,"Latin America",2020,"Colombia","Revista de Biologia Tropical","Costa Rica","Latin America"
"1867","Rincon-Palau, K","KRP","Colombia",41,"Latin America",2020,"Colombia","Revista de Biologia Tropical","Costa Rica","Latin America"
"1868","Donato-R, JC","JHOCDRON","Colombia",41,"Latin America",2020,"Colombia","Revista de Biologia Tropical","Costa Rica","Latin America"
"1869","Gonzalez-Trujillo, JD","TJDG","Colombia",41,"Latin America",2020,"Colombia","Revista de Biologia Tropical","Costa Rica","Latin America"
"1870","Yang, C","CYG","USA",43,"North America",2020,"Costa Rica","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1871","Wenger, SJ","SJWN","USA",43,"North America",2020,"Costa Rica","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1872","Rugenski, AT","ATRG","USA",43,"North America",2020,"Costa Rica","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1873","Wehrtmann, IS","ISWT","Costa Rica",43,"Latin America",2020,"Costa Rica","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1874","Connelly, S","SCOCONN","USA",43,"North America",2020,"Costa Rica","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1875","Freeman, MC","MCF","USA",43,"North America",2020,"Costa Rica","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1876","Siqueira, T","TSQU","Brazil",45,"Latin America",2020,"Brazil","Ecology","United States","North America"
"1877","Saito, VS","VSS","Brazil",45,"Latin America",2020,"Brazil","Ecology","United States","North America"
"1878","Bini, LM","LMBI","Brazil",45,"Latin America",2020,"Brazil","Ecology","United States","North America"
"1879","Melo, AS","ASM","Brazil",45,"Latin America",2020,"Brazil","Ecology","United States","North America"
"1880","Petsch, DK","DKP","Brazil",45,"Latin America",2020,"Brazil","Ecology","United States","North America"
"1881","Landeiro, VL","VLL","Brazil",45,"Latin America",2020,"Brazil","Ecology","United States","North America"
"1882","Tolonen, KT","KTTO","Finland",45,"Europe",2020,"Brazil","Ecology","United States","North America"
"1883","Jyrkankallio-Mikkola, J","JJM","Finland",45,"Europe",2020,"Brazil","Ecology","United States","North America"
"1884","Soininen, J","JSOI","Finland",45,"Europe",2020,"Brazil","Ecology","United States","North America"
"1885","Heino, J","JHI","Finland",45,"Europe",2020,"Brazil","Ecology","United States","North America"
"1886","Fuentes, N","NF","Chile",46,"Latin America",2020,"Chile","Ecosphere","United States","North America"
"1887","Gomez, L","LORGOM","Chile",46,"Latin America",2020,"Chile","Ecosphere","United States","North America"
"1888","Venegas, H","HVNG","Chile",46,"Latin America",2020,"Chile","Ecosphere","United States","North America"
"1889","Rau, JR","JRR","Chile",46,"Latin America",2020,"Chile","Ecosphere","United States","North America"
"1890","de Jesus Crespo, R","REBJCRE","USA",47,"North America",2020,"Costa Rica","HYDROBIOLOGIA","Netherlands","Europe"
"1891","Douthat, T","TDOU","USA",47,"North America",2020,"Costa Rica","HYDROBIOLOGIA","Netherlands","Europe"
"1892","Pringle, C","CMP","USA",47,"North America",2020,"Costa Rica","HYDROBIOLOGIA","Netherlands","Europe"
"1893","Garcia, DAZ","DAZG","Brazil",50,"Latin America",2020,"Brazil","Journal of Applied Ichthyology","United Kingdom","Europe"
"1894","Tonella, LH","LHTL","Brazil",50,"Latin America",2020,"Brazil","Journal of Applied Ichthyology","United Kingdom","Europe"
"1895","Alves, GHZ","GHZA","Brazil",50,"Latin America",2020,"Brazil","Journal of Applied Ichthyology","United Kingdom","Europe"
"1896","Vidotto-Magnoni, AP","APVM","Brazil",50,"Latin America",2020,"Brazil","Journal of Applied Ichthyology","United Kingdom","Europe"
"1897","Benedito, E","EB","Brazil",50,"Latin America",2020,"Brazil","Journal of Applied Ichthyology","United Kingdom","Europe"
"1898","Britton, JR","JRBT","England",50,"Europe",2020,"Brazil","Journal of Applied Ichthyology","United Kingdom","Europe"
"1899","Orsi, ML","MLO","Brazil",50,"Latin America",2020,"Brazil","Journal of Applied Ichthyology","United Kingdom","Europe"
"1900","Saigo, M","MSAG","Argentina",51,"Latin America",2020,"Brazil","Fundamental and Applied Limnology","Germany","Europe"
"1901","Marchese, M","MERMAR","Argentina",51,"Latin America",2020,"Brazil","Fundamental and Applied Limnology","Germany","Europe"
"1902","Montalto, L","LMT","Argentina",51,"Latin America",2020,"Brazil","Fundamental and Applied Limnology","Germany","Europe"
"1903","Serpa, KV","KVSP","Brazil",52,"Latin America",2020,"Brazil","HYDROBIOLOGIA","Netherlands","Europe"
"1904","Kiffer, WP, Jr.","WPK","Brazil",52,"Latin America",2020,"Brazil","HYDROBIOLOGIA","Netherlands","Europe"
"1905","Borelli, MF","MFB","Brazil",52,"Latin America",2020,"Brazil","HYDROBIOLOGIA","Netherlands","Europe"
"1906","Ferraz, MA","MAF","Brazil",52,"Latin America",2020,"Brazil","HYDROBIOLOGIA","Netherlands","Europe"
"1907","Moretti, MS","MSMR","Brazil",52,"Latin America",2020,"Brazil","HYDROBIOLOGIA","Netherlands","Europe"
"1908","Petsch, DK","DKP","Brazil",54,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1909","dos Santos Bertoncin, AP","APSB","Brazil",54,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1910","Gentilin-Avanci, C","CGA","Brazil",54,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1911","Favro, A","AFA","Brazil",54,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1912","Gonzalez-Trujillo, JD","JDGT","Spain",54,"Europe",2020,"Brazil","Limnology","Japan","Asia"
"1913","Pinha, GD","GDP","Brazil",54,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1914","Rezende, RdS","RSRZ","Brazil",55,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1915","Kroth, N","NK","Brazil",55,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1916","Capitanio, BM","BMC","Brazil",55,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1917","Lima-Rezende, CA","CALR","Brazil",55,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1918","Cassol, AS","ASC","Brazil",55,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1919","Cozzer, GD","GDC","Brazil",55,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1920","Baldissera, R","RB","Brazil",55,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1921","Breaux, JA","JAB","USA",55,"North America",2020,"Brazil","Limnology","Japan","Asia"
"1922","Albeny-Simoes, D","DAS","Brazil",55,"Latin America",2020,"Brazil","Limnology","Japan","Asia"
"1923","Crespo-Perez, V","VCP","Ecuador",56,"Latin America",2020,"Ecuador","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1924","Dangles, O","OLIDAN","France",56,"Europe",2020,"Ecuador","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1925","Ibarra, C","CIB","Ecuador",56,"Latin America",2020,"Ecuador","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1926","Espinosa, R","RODESP","Ecuador",56,"Latin America",2020,"Ecuador","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1927","Andino, P","PA","Ecuador",56,"Latin America",2020,"Ecuador","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1928","Jacobsen, D","DENJD","Denmark",56,"Europe",2020,"Ecuador","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1929","Cauvy-Fraunie, S","SOFCAUF","France",56,"Europe",2020,"Ecuador","FRESHWATER BIOLOGY","United Kingdom","Europe"
"1930","Pedreros, P","PPE","Chile",57,"Latin America",2020,"Chile","Limnologica","Germany","Europe"
"1931","Guevara-Mora, M","MGM","Costa Rica",57,"Latin America",2020,"Chile","Limnologica","Germany","Europe"
"1932","Stehr, A","ASTH","Chile",57,"Latin America",2020,"Chile","Limnologica","Germany","Europe"
"1933","Araneda, A","AAR","Chile",57,"Latin America",2020,"Chile","Limnologica","Germany","Europe"
"1934","Urrutia, R","RURR","Chile",57,"Latin America",2020,"Chile","Limnologica","Germany","Europe"
"1935","Sweeney, BW","BWSW","USA",58,"North America",2020,"Peru","Limnologica","Germany","Europe"
"1936","Battle, JM","JMB","USA",58,"North America",2020,"Peru","Limnologica","Germany","Europe"
"1937","Funk, DH","DAVHFUN","USA",58,"North America",2020,"Peru","Limnologica","Germany","Europe"
"1938","Flowers, WR","RWILFLO","USA",58,"North America",2020,"Peru","Limnologica","Germany","Europe"
"1939","Ojeda, TG","TGO","Peru",58,"Latin America",2020,"Peru","Limnologica","Germany","Europe"
"1940","Huamantinco, A","AHA","Peru",58,"Latin America",2020,"Peru","Limnologica","Germany","Europe"
"1941","Jackson, JK","JKJ","USA",58,"North America",2020,"Peru","Limnologica","Germany","Europe"
"1942","Arnold, M","MARN","USA",58,"North America",2020,"Peru","Limnologica","Germany","Europe"
"1943","Srivastava, DS","DSRV","Canada",59,"North America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1944","Cereghino, R","RCE","France",59,"Europe",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1945","Trzcinski, MK","MKTZ","France",59,"Europe",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1946","MacDonald, AAM","AAMM","Canada",59,"North America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1947","Marino, NAC","NACM","Brazil",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1948","Mercado, DA","DAMC","Puerto Rico",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1949","Leroy, C","CLY","France",59,"Europe",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1950","Corbara, B","BC","France",59,"Europe",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1951","Romero, GQ","GQR","Brazil",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1952","Farjalla, VF","VINFFAR","Brazil",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1953","Barberis, IM","IMB","Argentina",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1954","Dezerald, O","ODE","France",59,"Europe",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1955","Hammill, E","EH","Canada",59,"North America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1956","Atwood, TB","TBA","USA",59,"North America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1957","Piccoli, GCO","GCOP","Brazil",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1958","Ospina-Bautista, F","FOB","Colombia",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1959","Carrias, JF","JFC","France",59,"Europe",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1960","Leal, JS","JSL","Brazil",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1961","Montero, G","GMN","Argentina",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1962","Antiqueira, PAP","PAPA","Brazil",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1963","Freire, R","RFR","Argentina",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1964","Realpe, E","ERL","Colombia",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1965","Amundrud, SL","SLA","Canada",59,"North America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1966","deOmena, PM","PMO","Brazil",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1967","Campos, ABA","ABAC","Brazil",59,"Latin America",2020,"Argentina,Brazil,French Guiana,Colombia,Costa Rica, Puerto Rico","Ecology","United States","North America"
"1968","Cunha, EJ","ERLJCUN","Brazil",60,"Latin America",2020,"Brazil","Austral Ecology","Australia","Oceania"
"1969","Juen, L","LEAJUEN","Brazil",60,"Latin America",2020,"Brazil","Austral Ecology","Australia","Oceania"
"1970","Linares, MS","MSL","Brazil",61,"Latin America",2020,"Brazil","Ecological Indicators","Netherlands","Europe"
"1971","Callisto, M","MC","Brazil",61,"Latin America",2020,"Brazil","Ecological Indicators","Netherlands","Europe"
